Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Voltage #1","Voltage #2","Voltage #3","Voltage #4","Voltage #5","Voltage #6","Voltage #7","Standby +3.3V","VBat","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan Control #1","Fan Control #2","Fan Control #3","Voltage #1","Voltage #2","Voltage #3","Voltage #4","Voltage #5","Voltage #6","Voltage #7","Standby +3.3V","VBat","Temperature #1","Temperature #2","Temperature #3","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Temperature","CPU CCD #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core Percentage","Memory","Used Memory","Available Memory","GPU Temperature","GPU Fan","GPU Core","GPU Memory","GPU Core",GPU Percentage,"Temperature","Used Space","Used Space","Used Space"
04/17/2021 15:04:33,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,26,23,27,35,971.223,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0.78125,0,0,0,0,0.130206347,27.2957382,99.81292,0.0143075837,0.3613543,0.280975282,0.0111773219,0.130951792,0.0116506787,26.5,26.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.810416937,20.8031387,3.3180275,12.6316185,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9204178,16.3497772
04/17/2021 15:05:03,,,,,,0.924,2.052,2.06400013,2.04,1.104,0.924,1.38,3.36000013,3.12000012,25,29,26,23,27,35,967.0487,100,100,100,1.804,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0.7692337,0.7692337,0,0,0,0.256413221,27.22609,99.81292,0.0139840581,0.34044522,0.2778499,0.00615964457,0.100098006,0.0166325532,26.75,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.7551694,20.8002014,3.31755829,12.6320877,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9204178,16.3497772
04/17/2021 15:05:33,,,,,,0.924,2.052,2.06400013,2.04,1.152,0.936,1.38,3.36000013,3.12000012,25,29,26,23,27,35,968.436157,100,100,100,1.782,1.342,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,1.53846145,0,0,0,0,0.256413221,27.1998863,99.81292,0.0144443363,0.3339014,0.0256904978,0.009144075,0.125359416,0.0124923987,26.5,26.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.521032155,20.8063965,3.3185463,12.6311,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9204254,16.3497772
04/17/2021 15:06:04,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,26,23,27,35,967.0487,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,0,0.7692337,0,0.12820363,27.3539047,99.81292,0.08020973,0.338768,0.290177226,0.00463420525,0.3338603,0.00771861058,26.75,32.5,3593.26514,3593.26514,3593.26514,3593.26514,3593.26514,3593.26514,1.05536807,20.7992477,3.3174057,12.63224,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9204254,16.3497772
04/17/2021 15:06:34,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,26,23,27,35,968.436157,100,100,100,1.771,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,32,30,0,0,0,0,1.5625,0,0.260418653,27.4881229,99.81292,0.05077416,0.3435654,0.289347947,0.011868651,0.324145377,0.279843867,26.75,27.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.29954529,20.8009186,3.31767273,12.6319733,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9204254,16.3497772
04/17/2021 15:07:04,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,26,23,27,35,971.223,100,100,100,1.793,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,0.78125,0,0.78125,0,0,0.260418653,27.2935658,99.81292,0.0481700152,0.337418467,0.00537421461,0.271740377,0.3117958,0.00762742665,26.75,26.25,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.9821263,20.8130417,3.31960678,12.6300392,22.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9204254,16.3497772
04/17/2021 15:07:34,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,26,23,28,35,968.436157,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0.78125,0,0.78125,0,0.260418653,27.2214375,99.81292,0.0316108353,0.3286426,0.0161569882,0.279300362,0.151725888,0.0161264166,26.75,26.25,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.8235631,20.8139572,3.31975174,12.6298943,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9204254,16.3497772
04/17/2021 15:08:04,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,26,23,27,35,968.436157,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,31,30,0,0.78125,0,0,0.78125,0,0.260418653,27.33998,99.81292,0.282482952,0.331520051,0.016508745,0.289376885,0.147218257,0.007413649,26.75,27,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.07452047,20.806778,3.31860733,12.6310387,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9204254,16.3497772
04/17/2021 15:08:34,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,26,23,27,35,968.436157,100,100,100,1.782,1.331,1.232,1.694,1.331,1.232,2.805,3.366,3.19,27,31,30,0,0.78125,0,0,0,0,0.130206347,27.2732124,99.81292,0.0440541655,0.345461369,0.01572493,0.282181084,0.1848022,0.0104122488,26.5,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.882636,20.8148117,3.319889,12.6297569,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9204254,16.3497772
04/17/2021 15:09:05,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,26,23,27,35,969.8276,100,100,100,1.793,1.31999993,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0.78125,0.78125,0,0,0.78125,0.78125,0.520831347,27.2675972,99.81292,0.0229747184,0.3293043,0.011173998,0.283584148,0.198242933,0.0163100623,26.75,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.8615901,20.8227,3.321148,12.6284981,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9204254,16.3497772
04/17/2021 15:09:35,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,26,23,28,35,969.8276,100,100,100,1.782,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,1.53846145,0,0,0,0,0.256413221,27.3132744,99.81292,0.06689344,0.342768818,0.0113394475,0.270801127,0.324187249,0.00771082425,26.75,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.023701,20.8274155,3.32189941,12.6277466,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.920433,16.3497772
04/17/2021 15:10:05,,,,,,0.948,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,27,23,28,35,969.8276,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,31,30,0,0,0,0,1.5625,0,0.260418653,27.2334843,99.81292,0.0529833473,0.327567339,0.0122463554,0.265383065,0.300081074,0.0113240993,27,27.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.9695853,20.829071,3.32216263,12.6274834,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:10:35,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,26,23,27,35,968.436157,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0.7692337,0.7692337,0,0,0.7692337,0,0.384616852,27.3559551,99.81292,0.0787743554,0.330876231,0.0117854932,0.275164336,0.3380253,0.0134905009,26.75,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.04811633,20.8223724,3.32109451,12.6285515,22.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:11:05,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,27,23,28,35,969.8276,100,100,100,1.793,1.331,1.232,1.705,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0.78125,0,0,1.5625,0,0.390625,27.1965561,99.81292,0.274596035,0.3262947,0.0143775484,0.280089766,0.112689711,0.006386658,27,26.25,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.01443446,20.8267212,3.32178879,12.6278572,22.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:11:36,,,,,,0.912,2.052,2.06400013,2.04,1.128,0.936,1.38,3.36000013,3.12000012,25,29,26,23,28,35,968.436157,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,31,30,0,0,0,0.78125,0.78125,0,0.260418653,27.2425041,99.81292,0.0279530343,0.336218745,0.0141119193,0.287774831,0.09708339,0.0177226458,26.75,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.7808646,20.8248825,3.321495,12.6281509,22.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:12:06,,,,,,0.912,2.052,2.06400013,2.04,1.152,0.924,1.38,3.36000013,3.12000012,25,29,26,23,28,35,971.223,100,100,100,1.793,1.331,1.232,1.694,1.331,1.232,2.805,3.366,3.19,27,31,30,0.78125,0,0,0,0.78125,0.78125,0.390625,27.21411,99.81292,0.0768378,0.330772161,0.0131496862,0.0151191093,0.303276,0.0130739389,26.875,27.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.7522287,20.8370056,3.323429,12.6262169,22.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:12:36,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,26,23,28,35,971.223,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0.78125,0,0,0,0,0,0.130206347,27.3988838,99.81292,0.0371050648,0.369926244,0.0152553171,0.287814975,0.209016085,0.007490908,26.75,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.9266086,20.8391876,3.32377625,12.62587,22.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:13:06,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,26,23,28,35,969.8276,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,32,30,2.34375,0,0,0.78125,0.78125,0,0.651043653,27.3298149,99.81292,0.279006839,0.329591155,0.0122647006,0.2982346,0.1145662,0.008035493,26.75,26.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.041699,20.8315811,3.32256317,12.6270828,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:13:36,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,26,23,28,35,969.8276,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,32,30,1.5625,0,1.5625,1.5625,1.5625,0,1.04166865,27.2124329,99.81292,0.0267228726,0.339294374,0.0162981842,0.28823185,0.201759219,0.0162366815,26.75,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.8885431,20.9581451,3.34275055,12.6068954,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.920433,16.3497772
04/17/2021 15:14:06,,,,,,0.924,2.052,2.06400013,2.028,1.116,0.924,1.38,3.336,3.12000012,25,29,26,23,28,35,968.436157,100,100,100,1.782,1.331,1.232,1.705,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0.7692337,0,0.7692337,0,0.256413221,27.33776,99.81292,0.305137,0.342155427,0.0168141667,0.293740928,0.161234155,0.008953245,26.875,27.5,4192.14258,4192.14258,3353.714,4192.14258,4192.14258,3353.714,1.128035,20.9738922,3.34526062,12.6043854,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.920433,16.3497772
04/17/2021 15:14:36,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,27,23,28,35,971.223,100,100,100,1.793,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,0.7692337,0,0,0.7692337,0,0.256413221,27.4049416,99.81292,0.2137118,0.3299843,0.0128345834,0.305746257,0.213574782,0.00563321,27,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.081485,20.9754639,3.34551239,12.6041336,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.920433,16.3497772
04/17/2021 15:15:07,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,27,23,28,35,968.436157,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,32,30,0,0,0.78125,0,0,0,0.130206347,27.2046585,99.81292,0.0199387148,0.321643353,0.0109990919,0.2771893,0.143796727,0.0140959229,27,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.7876631,20.9640121,3.34368515,12.6059608,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.920433,16.3497772
04/17/2021 15:15:37,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,26,23,27,35,969.8276,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0.7692337,0,0,0.7692337,0,0.256413221,27.248745,99.81292,0.0800139755,0.32588163,0.01698176,0.282924235,0.258194834,0.0105404034,26.75,26.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.974536836,20.9516983,3.34172058,12.6079254,22.0000019,30,300,150,0.825000048,0,19,1.36139679,18.920433,16.3497772
04/17/2021 15:16:07,,,,,,0.936,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,26,23,27,35,969.8276,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,1.5625,0.78125,0,0.390625,27.3627281,99.81292,0.0151936831,0.344420582,0.0112849977,0.315310746,0.109732158,0.0173552632,26.75,26.25,3194.01343,3194.01343,3194.01343,3194.01343,3194.01343,3194.01343,0.813297451,20.9522934,3.341816,12.60783,22.0000019,30,300,150,0.825000048,0,19,1.36139679,18.920433,16.3497772
04/17/2021 15:16:37,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,26,23,28,35,969.8276,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,32,30,0,0,0.7692337,0,0.7692337,0,0.256413221,27.2703266,99.81292,0.0160558261,0.3242549,0.0138271134,0.291597456,0.182360217,0.0130690476,26.75,26.25,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.8411645,20.9521027,3.34178543,12.6078606,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.920433,16.3497772
04/17/2021 15:17:07,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,26,23,28,35,967.0487,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0.78125,0,0,0.78125,0,0.260418653,27.21509,99.81292,0.269771665,0.330019444,0.0142991729,0.278652817,0.115828045,0.010651378,26.75,26.25,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.0192225,20.9528656,3.3419075,12.6077385,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.920433,16.3497772
04/17/2021 15:17:37,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,26,23,28,35,969.8276,100,100,100,1.793,1.31999993,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0.7692337,0,0,0,0,0,0.12820363,27.2742977,99.81292,0.024085978,0.3272015,0.0158330537,0.3052535,0.08987015,0.0108543886,26.5,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.7730985,20.9480057,3.341133,12.6085129,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:18:07,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,26,23,27,35,968.436157,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,0.7692337,0.7692337,0,0.256413221,27.2500153,99.81292,0.0286128633,0.326733083,0.0112478156,0.291881561,0.09758732,0.0101245511,26.75,26.25,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.7661872,20.9486,3.34122849,12.6084175,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:18:38,,,,,,0.936,2.052,2.06400013,2.04,1.128,0.936,1.38,3.36000013,3.12000012,25,29,26,23,28,35,969.8276,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0.78125,0,0,0,0,0,0.130206347,27.20439,99.81292,0.0214499775,0.320901364,0.0164207462,0.2865299,0.1293664,0.0132093085,26.75,26,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.7878777,20.9445648,3.3405838,12.6090622,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:19:08,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,26,23,28,35,968.436157,100,100,100,1.782,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,1.53846145,0.7692337,0,0,0.7692337,0,0.5128205,27.3328438,99.81292,0.26935634,0.325473517,0.0104879169,0.287835062,0.128624544,0.00845995,26.75,26.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.03023732,20.9443741,3.34055328,12.6090927,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:19:38,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,31,23,27,35,969.8276,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0.7692337,0,0,0,0,0,0.12820363,27.3973751,99.81292,0.171117753,0.3292923,0.0131710842,0.2846139,0.09815268,0.280041248,31.25,26.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.176389,20.98793,3.34749985,12.6021461,21.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92044,16.3497772
04/17/2021 15:20:08,,,,,,0.936,2.04,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,42,23,28,35,978.260864,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,14.84375,17.1875,4.6875,8.59375,19.53125,7.03125,11.9791689,41.12944,99.81292,2.703249,2.759504,1.755598,1.86312568,2.82209873,1.97750211,42.75,42.5,4192.14258,4192.14258,4192.14258,4192.14258,4192.14258,4192.14258,13.8810778,25.32943,4.039955,11.9096909,25.0000019,30,1050,1200,1.2190001,36,19,1.36139679,18.92096,16.3497772
04/17/2021 15:20:38,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,25,29,36,23,28,35,971.223,100,100,100,1.793,1.31999993,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,32,30,3.125,7.03125,5.46875,7.03125,7.03125,6.25,5.989581,30.4406242,99.81292,0.413605779,0.5125725,0.413698345,0.447808623,0.537518561,0.462230146,35.75,28,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2.787434,25.5224686,4.07074356,11.8789024,24.0000019,30,300,150,0.825000048,5,19,1.36139679,18.9211731,16.3497772
04/17/2021 15:21:08,,,,,,0.936,2.052,2.06400013,2.028,1.116,0.936,1.38,3.36000013,3.12000012,25,29,29,24,28,35,971.223,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,32,30,0.78125,2.34375,0.78125,1.5625,3.90625,0.78125,1.69270635,31.7870331,99.81292,0.599816263,0.6255768,0.5242702,0.614112437,0.7307963,0.617355347,29.75,28.5,4192.14258,4192.14258,4192.14258,4192.14258,4192.14258,4192.14258,3.71192741,25.57846,4.079674,11.8699722,23.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92231,16.3497772
04/17/2021 15:21:38,,,,,,0.936,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,29,24,28,35,969.8276,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,32,30,0.78125,0.78125,0,0,0.78125,0,0.390625,27.46516,99.81292,0.080201216,0.3470398,0.01942421,0.285850465,0.338427156,0.286797225,28.875,27.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.35774016,25.2636642,4.02946472,11.9201813,23.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9230728,16.3497772
04/17/2021 15:22:08,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,25,29,37,24,28,35,968.436157,100,100,100,1.793,1.331,1.221,1.694,1.331,1.221,2.805,3.388,3.19,27,32,30,0,0.78125,0,0,0,0,0.130206347,27.4828472,99.81292,0.060261067,0.334739417,0.0860916153,0.282480448,0.332072049,0.2851325,37,27.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.38077712,25.1513748,4.01155472,11.9380913,23.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9230728,16.3497772
04/17/2021 15:22:38,,,,,,0.936,2.052,2.052,2.04,1.152,0.924,1.38,3.36000013,3.12000012,25,29,38,24,28,36,967.0487,100,100,100,1.793,1.331,1.232,1.694,1.31999993,1.221,2.805,3.388,3.19,27,32,30,4.6875,2.34375,2.34375,0,4.6875,3.125,2.86458135,31.5755844,99.81292,0.9059356,0.838820755,0.2929365,0.535183,1.32992268,0.734779239,38,27.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,4.63757753,22.2566833,3.549862,12.3997841,26.0000019,30,1050,1200,1.2190001,45,19,1.36139679,18.9231033,16.3497772
04/17/2021 15:23:08,,,,,,0.936,2.04,2.052,2.04,1.116,0.924,1.38,3.336,3.12000012,26,29,32,24,29,36,968.436157,100,100,100,1.771,1.31999993,1.221,1.694,1.31999993,1.221,2.805,3.388,3.19,27,32,30,0.78125,0,0.78125,0,0.78125,0,0.390625,27.3282986,99.81292,0.07443975,0.337650448,0.0201734155,0.2912622,0.207010135,0.305713743,32.75,27.75,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.23624969,22.246254,3.5481987,12.4014473,28.0000019,30,1050,1200,1.2190001,46,19,1.36139679,18.9231033,16.3497772
04/17/2021 15:23:38,,,,,,0.936,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,26,29,34,24,28,36,968.436157,100,100,100,1.793,1.31999993,1.221,1.694,1.31999993,1.221,2.805,3.366,3.19,27,32,30,3.90625,5.46875,3.125,3.90625,7.8125,4.6875,4.817706,35.98066,99.81292,1.21957779,1.454235,1.54930663,1.07613409,2.01114082,1.15321362,34,28.25,2844.66821,2844.66821,2844.66821,2844.66821,2844.66821,2844.66821,8.463609,22.3577347,3.565979,12.383667,25.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9231033,16.3497772
04/17/2021 15:24:08,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.936,1.38,3.336,3.12000012,26,29,27,24,28,36,971.223,100,100,100,1.771,1.331,1.221,1.694,1.31999993,1.221,2.805,3.388,3.19,27,32,30,0,0.78125,0,0,1.5625,0,0.390625,27.2746277,99.81292,0.276817232,0.352183849,0.01446866,0.285948843,0.113759451,0.005846079,27.75,27.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.049024,22.41626,3.57531357,12.3743324,25.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9231186,16.3497772
04/17/2021 15:24:38,,,,,,0.912,2.052,2.06400013,2.04,1.104,0.936,1.38,3.36000013,3.12000012,26,29,32,25,29,35,969.8276,100,100,100,1.782,1.31999993,1.221,1.694,1.31999993,1.21,2.805,3.388,3.19,27,32,30,0,0.78125,0,0,0,0,0.130206347,27.239727,99.81292,0.0196184032,0.334504455,0.0190539546,0.014034939,0.184971347,0.295038819,32.125,27.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.8672219,22.2942047,3.55584717,12.3937988,24.0000019,30,300,150,0.825000048,0,19,1.36139679,18.92315,16.3497772
04/17/2021 15:25:08,,,,,,0.924,2.052,2.06400013,2.028,1.104,0.924,1.38,3.36000013,3.12000012,26,29,27,25,28,36,969.8276,100,100,100,1.804,1.31999993,1.221,1.694,1.31999993,1.21,2.805,3.388,3.19,27,32,30,0,0.78125,0,0.78125,0,0.78125,0.390625,27.2934875,99.81292,0.0478739738,0.345259964,0.0159681588,0.011240242,0.2514947,0.2946865,27.5,27.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,0.9665235,22.25637,3.54981232,12.3998337,23.0000019,30,300,150,0.825000048,0,19,1.36139679,18.9231567,16.3497772
04/17/2021 15:25:38,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,26,29,27,24,28,36,969.8276,100,100,100,1.804,1.31999993,1.221,1.694,1.31999993,1.221,2.805,3.366,3.19,27,32,30,0,0.78125,0.78125,0,0.78125,0,0.390625,27.2691269,99.81292,0.06953501,0.35114494,0.01528578,0.01840109,0.310527951,0.0223409086,27.5,29.5,3353.714,4192.14258,3353.714,3353.714,4192.14258,4192.14258,0.7872357,22.0764465,3.52111435,12.4285316,23.0000019,30,300,150,0.825000048,0,19,1.36139679,18.923172,16.3497772
04/17/2021 15:26:08,,,,,,0.936,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,26,29,27,24,28,35,971.223,100,100,100,1.793,1.331,1.221,1.694,1.31999993,1.221,2.805,3.366,3.19,27,32,30,0,0,0,0,0.78125,0,0.130206347,27.3168564,99.81292,0.06908194,0.341675967,0.0193392858,0.016718043,0.3333398,0.285410672,27.5,27.5,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,2195.88428,1.06556571,22.05561,3.51779175,12.4318542,23.0000019,30,300,150,0.825000048,0,20,1.36139679,18.92318,16.3497772
